	annotation_category	fident	COV_query	COV_target	TruePositive	FalsePositive	sum_TPFP	precision	TruePositive_x_sum_TPFP
4975	Pfam	0.6	0.2	0.8	10161	278	10439	0.9733690966567679	9890.403391129417
4976	Pfam	0.6	0.2	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
4977	Pfam	0.6	0.3	0.3	10161	278	10439	0.9733690966567679	9890.403391129417
4978	Pfam	0.6	0.3	0.4	10161	278	10439	0.9733690966567679	9890.403391129417
4979	Pfam	0.6	0.3	0.5	10161	278	10439	0.9733690966567679	9890.403391129417
4980	Pfam	0.6	0.3	0.6	10161	278	10439	0.9733690966567679	9890.403391129417
4981	Pfam	0.6	0.3	0.7	10161	278	10439	0.9733690966567679	9890.403391129417
4982	Pfam	0.6	0.3	0.8	10161	278	10439	0.9733690966567679	9890.403391129417
4983	Pfam	0.6	0.3	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
4984	Pfam	0.6	0.4	0.4	10161	278	10439	0.9733690966567679	9890.403391129417
4985	Pfam	0.6	0.4	0.5	10161	278	10439	0.9733690966567679	9890.403391129417
4986	Pfam	0.6	0.4	0.6	10161	278	10439	0.9733690966567679	9890.403391129417
4987	Pfam	0.6	0.4	0.7	10161	278	10439	0.9733690966567679	9890.403391129417
4988	Pfam	0.6	0.4	0.8	10161	278	10439	0.9733690966567679	9890.403391129417
4989	Pfam	0.6	0.4	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
4990	Pfam	0.6	0.5	0.5	10161	278	10439	0.9733690966567679	9890.403391129417
4991	Pfam	0.6	0.5	0.6	10161	278	10439	0.9733690966567679	9890.403391129417
4992	Pfam	0.6	0.5	0.7	10161	278	10439	0.9733690966567679	9890.403391129417
4993	Pfam	0.6	0.5	0.8	10161	278	10439	0.9733690966567679	9890.403391129417
4994	Pfam	0.6	0.5	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
4995	Pfam	0.6	0.6	0.6	10161	278	10439	0.9733690966567679	9890.403391129417
4996	Pfam	0.6	0.6	0.7	10161	278	10439	0.9733690966567679	9890.403391129417
4997	Pfam	0.6	0.6	0.8	10161	278	10439	0.9733690966567679	9890.403391129417
4998	Pfam	0.6	0.6	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
4999	Pfam	0.6	0.7	0.7	10161	278	10439	0.9733690966567679	9890.403391129417
5000	Pfam	0.6	0.7	0.8	10161	278	10439	0.9733690966567679	9890.403391129417
5001	Pfam	0.6	0.7	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
5002	Pfam	0.6	0.8	0.8	10161	278	10439	0.9733690966567679	9890.403391129417
5003	Pfam	0.6	0.8	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
5004	Pfam	0.6	0.9	0.9	10161	278	10439	0.9733690966567679	9890.403391129417
5005	EC number	0.65	0.0	0.0	1383	68	1451	0.9531357684355617	1318.1867677463817
5006	EC number	0.65	0.0	0.1	1383	68	1451	0.9531357684355617	1318.1867677463817
5007	EC number	0.65	0.0	0.2	1383	68	1451	0.9531357684355617	1318.1867677463817
5008	EC number	0.65	0.0	0.3	1383	68	1451	0.9531357684355617	1318.1867677463817
5009	EC number	0.65	0.0	0.4	1383	68	1451	0.9531357684355617	1318.1867677463817
5010	EC number	0.65	0.0	0.5	1383	68	1451	0.9531357684355617	1318.1867677463817
5011	EC number	0.65	0.0	0.6	1383	68	1451	0.9531357684355617	1318.1867677463817
5012	EC number	0.65	0.0	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5013	EC number	0.65	0.0	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5014	EC number	0.65	0.0	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5015	EC number	0.65	0.1	0.1	1383	68	1451	0.9531357684355617	1318.1867677463817
5016	EC number	0.65	0.1	0.2	1383	68	1451	0.9531357684355617	1318.1867677463817
5017	EC number	0.65	0.1	0.3	1383	68	1451	0.9531357684355617	1318.1867677463817
5018	EC number	0.65	0.1	0.4	1383	68	1451	0.9531357684355617	1318.1867677463817
5019	EC number	0.65	0.1	0.5	1383	68	1451	0.9531357684355617	1318.1867677463817
5020	EC number	0.65	0.1	0.6	1383	68	1451	0.9531357684355617	1318.1867677463817
5021	EC number	0.65	0.1	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5022	EC number	0.65	0.1	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5023	EC number	0.65	0.1	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5024	EC number	0.65	0.2	0.2	1383	68	1451	0.9531357684355617	1318.1867677463817
5025	EC number	0.65	0.2	0.3	1383	68	1451	0.9531357684355617	1318.1867677463817
5026	EC number	0.65	0.2	0.4	1383	68	1451	0.9531357684355617	1318.1867677463817
5027	EC number	0.65	0.2	0.5	1383	68	1451	0.9531357684355617	1318.1867677463817
5028	EC number	0.65	0.2	0.6	1383	68	1451	0.9531357684355617	1318.1867677463817
5029	EC number	0.65	0.2	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5030	EC number	0.65	0.2	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5031	EC number	0.65	0.2	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5032	EC number	0.65	0.3	0.3	1383	68	1451	0.9531357684355617	1318.1867677463817
5033	EC number	0.65	0.3	0.4	1383	68	1451	0.9531357684355617	1318.1867677463817
5034	EC number	0.65	0.3	0.5	1383	68	1451	0.9531357684355617	1318.1867677463817
5035	EC number	0.65	0.3	0.6	1383	68	1451	0.9531357684355617	1318.1867677463817
5036	EC number	0.65	0.3	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5037	EC number	0.65	0.3	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5038	EC number	0.65	0.3	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5039	EC number	0.65	0.4	0.4	1383	68	1451	0.9531357684355617	1318.1867677463817
5040	EC number	0.65	0.4	0.5	1383	68	1451	0.9531357684355617	1318.1867677463817
5041	EC number	0.65	0.4	0.6	1383	68	1451	0.9531357684355617	1318.1867677463817
5042	EC number	0.65	0.4	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5043	EC number	0.65	0.4	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5044	EC number	0.65	0.4	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5045	EC number	0.65	0.5	0.5	1383	68	1451	0.9531357684355617	1318.1867677463817
5046	EC number	0.65	0.5	0.6	1383	68	1451	0.9531357684355617	1318.1867677463817
5047	EC number	0.65	0.5	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5048	EC number	0.65	0.5	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5049	EC number	0.65	0.5	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5050	EC number	0.65	0.6	0.6	1383	68	1451	0.9531357684355617	1318.1867677463817
5051	EC number	0.65	0.6	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5052	EC number	0.65	0.6	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5053	EC number	0.65	0.6	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5054	EC number	0.65	0.7	0.7	1383	68	1451	0.9531357684355617	1318.1867677463817
5055	EC number	0.65	0.7	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5056	EC number	0.65	0.7	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5057	EC number	0.65	0.8	0.8	1383	68	1451	0.9531357684355617	1318.1867677463817
5058	EC number	0.65	0.8	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5059	EC number	0.65	0.9	0.9	1383	68	1451	0.9531357684355617	1318.1867677463817
5060	Protein families	0.65	0.0	0.0	4108	30	4138	0.9927501208313195	4078.217496375061
5061	Protein families	0.65	0.0	0.1	4108	30	4138	0.9927501208313195	4078.217496375061
5062	Protein families	0.65	0.0	0.2	4108	30	4138	0.9927501208313195	4078.217496375061
5063	Protein families	0.65	0.0	0.3	4108	30	4138	0.9927501208313195	4078.217496375061
5064	Protein families	0.65	0.0	0.4	4108	30	4138	0.9927501208313195	4078.217496375061
5065	Protein families	0.65	0.0	0.5	4108	30	4138	0.9927501208313195	4078.217496375061
5066	Protein families	0.65	0.0	0.6	4108	30	4138	0.9927501208313195	4078.217496375061
5067	Protein families	0.65	0.0	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5068	Protein families	0.65	0.0	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5069	Protein families	0.65	0.0	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5070	Protein families	0.65	0.1	0.1	4108	30	4138	0.9927501208313195	4078.217496375061
5071	Protein families	0.65	0.1	0.2	4108	30	4138	0.9927501208313195	4078.217496375061
5072	Protein families	0.65	0.1	0.3	4108	30	4138	0.9927501208313195	4078.217496375061
5073	Protein families	0.65	0.1	0.4	4108	30	4138	0.9927501208313195	4078.217496375061
5074	Protein families	0.65	0.1	0.5	4108	30	4138	0.9927501208313195	4078.217496375061
5075	Protein families	0.65	0.1	0.6	4108	30	4138	0.9927501208313195	4078.217496375061
5076	Protein families	0.65	0.1	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5077	Protein families	0.65	0.1	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5078	Protein families	0.65	0.1	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5079	Protein families	0.65	0.2	0.2	4108	30	4138	0.9927501208313195	4078.217496375061
5080	Protein families	0.65	0.2	0.3	4108	30	4138	0.9927501208313195	4078.217496375061
5081	Protein families	0.65	0.2	0.4	4108	30	4138	0.9927501208313195	4078.217496375061
5082	Protein families	0.65	0.2	0.5	4108	30	4138	0.9927501208313195	4078.217496375061
5083	Protein families	0.65	0.2	0.6	4108	30	4138	0.9927501208313195	4078.217496375061
5084	Protein families	0.65	0.2	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5085	Protein families	0.65	0.2	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5086	Protein families	0.65	0.2	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5087	Protein families	0.65	0.3	0.3	4108	30	4138	0.9927501208313195	4078.217496375061
5088	Protein families	0.65	0.3	0.4	4108	30	4138	0.9927501208313195	4078.217496375061
5089	Protein families	0.65	0.3	0.5	4108	30	4138	0.9927501208313195	4078.217496375061
5090	Protein families	0.65	0.3	0.6	4108	30	4138	0.9927501208313195	4078.217496375061
5091	Protein families	0.65	0.3	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5092	Protein families	0.65	0.3	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5093	Protein families	0.65	0.3	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5094	Protein families	0.65	0.4	0.4	4108	30	4138	0.9927501208313195	4078.217496375061
5095	Protein families	0.65	0.4	0.5	4108	30	4138	0.9927501208313195	4078.217496375061
5096	Protein families	0.65	0.4	0.6	4108	30	4138	0.9927501208313195	4078.217496375061
5097	Protein families	0.65	0.4	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5098	Protein families	0.65	0.4	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5099	Protein families	0.65	0.4	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5100	Protein families	0.65	0.5	0.5	4108	30	4138	0.9927501208313195	4078.217496375061
5101	Protein families	0.65	0.5	0.6	4108	30	4138	0.9927501208313195	4078.217496375061
5102	Protein families	0.65	0.5	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5103	Protein families	0.65	0.5	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5104	Protein families	0.65	0.5	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5105	Protein families	0.65	0.6	0.6	4108	30	4138	0.9927501208313195	4078.217496375061
5106	Protein families	0.65	0.6	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5107	Protein families	0.65	0.6	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5108	Protein families	0.65	0.6	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5109	Protein families	0.65	0.7	0.7	4108	30	4138	0.9927501208313195	4078.217496375061
5110	Protein families	0.65	0.7	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5111	Protein families	0.65	0.7	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5112	Protein families	0.65	0.8	0.8	4108	30	4138	0.9927501208313195	4078.217496375061
5113	Protein families	0.65	0.8	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5114	Protein families	0.65	0.9	0.9	4108	30	4138	0.9927501208313195	4078.217496375061
5115	KEGG	0.65	0.0	0.0	10348	2583	12931	0.8002474673265796	8280.960791895446
5116	KEGG	0.65	0.0	0.1	10348	2583	12931	0.8002474673265796	8280.960791895446
5117	KEGG	0.65	0.0	0.2	10348	2583	12931	0.8002474673265796	8280.960791895446
5118	KEGG	0.65	0.0	0.3	10348	2583	12931	0.8002474673265796	8280.960791895446
5119	KEGG	0.65	0.0	0.4	10348	2583	12931	0.8002474673265796	8280.960791895446
5120	KEGG	0.65	0.0	0.5	10348	2583	12931	0.8002474673265796	8280.960791895446
5121	KEGG	0.65	0.0	0.6	10348	2583	12931	0.8002474673265796	8280.960791895446
5122	KEGG	0.65	0.0	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5123	KEGG	0.65	0.0	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5124	KEGG	0.65	0.0	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5125	KEGG	0.65	0.1	0.1	10348	2583	12931	0.8002474673265796	8280.960791895446
5126	KEGG	0.65	0.1	0.2	10348	2583	12931	0.8002474673265796	8280.960791895446
5127	KEGG	0.65	0.1	0.3	10348	2583	12931	0.8002474673265796	8280.960791895446
5128	KEGG	0.65	0.1	0.4	10348	2583	12931	0.8002474673265796	8280.960791895446
5129	KEGG	0.65	0.1	0.5	10348	2583	12931	0.8002474673265796	8280.960791895446
5130	KEGG	0.65	0.1	0.6	10348	2583	12931	0.8002474673265796	8280.960791895446
5131	KEGG	0.65	0.1	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5132	KEGG	0.65	0.1	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5133	KEGG	0.65	0.1	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5134	KEGG	0.65	0.2	0.2	10348	2583	12931	0.8002474673265796	8280.960791895446
5135	KEGG	0.65	0.2	0.3	10348	2583	12931	0.8002474673265796	8280.960791895446
5136	KEGG	0.65	0.2	0.4	10348	2583	12931	0.8002474673265796	8280.960791895446
5137	KEGG	0.65	0.2	0.5	10348	2583	12931	0.8002474673265796	8280.960791895446
5138	KEGG	0.65	0.2	0.6	10348	2583	12931	0.8002474673265796	8280.960791895446
5139	KEGG	0.65	0.2	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5140	KEGG	0.65	0.2	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5141	KEGG	0.65	0.2	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5142	KEGG	0.65	0.3	0.3	10348	2583	12931	0.8002474673265796	8280.960791895446
5143	KEGG	0.65	0.3	0.4	10348	2583	12931	0.8002474673265796	8280.960791895446
5144	KEGG	0.65	0.3	0.5	10348	2583	12931	0.8002474673265796	8280.960791895446
5145	KEGG	0.65	0.3	0.6	10348	2583	12931	0.8002474673265796	8280.960791895446
5146	KEGG	0.65	0.3	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5147	KEGG	0.65	0.3	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5148	KEGG	0.65	0.3	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5149	KEGG	0.65	0.4	0.4	10348	2583	12931	0.8002474673265796	8280.960791895446
5150	KEGG	0.65	0.4	0.5	10348	2583	12931	0.8002474673265796	8280.960791895446
5151	KEGG	0.65	0.4	0.6	10348	2583	12931	0.8002474673265796	8280.960791895446
5152	KEGG	0.65	0.4	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5153	KEGG	0.65	0.4	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5154	KEGG	0.65	0.4	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5155	KEGG	0.65	0.5	0.5	10348	2583	12931	0.8002474673265796	8280.960791895446
5156	KEGG	0.65	0.5	0.6	10348	2583	12931	0.8002474673265796	8280.960791895446
5157	KEGG	0.65	0.5	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5158	KEGG	0.65	0.5	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5159	KEGG	0.65	0.5	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5160	KEGG	0.65	0.6	0.6	10348	2583	12931	0.8002474673265796	8280.960791895446
5161	KEGG	0.65	0.6	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5162	KEGG	0.65	0.6	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5163	KEGG	0.65	0.6	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5164	KEGG	0.65	0.7	0.7	10348	2583	12931	0.8002474673265796	8280.960791895446
5165	KEGG	0.65	0.7	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5166	KEGG	0.65	0.7	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5167	KEGG	0.65	0.8	0.8	10348	2583	12931	0.8002474673265796	8280.960791895446
5168	KEGG	0.65	0.8	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5169	KEGG	0.65	0.9	0.9	10348	2583	12931	0.8002474673265796	8280.960791895446
5170	OrthoDB	0.65	0.0	0.0	11754	94	11848	0.9920661715057394	11660.745779878462
5171	OrthoDB	0.65	0.0	0.1	11754	94	11848	0.9920661715057394	11660.745779878462
5172	OrthoDB	0.65	0.0	0.2	11754	94	11848	0.9920661715057394	11660.745779878462
5173	OrthoDB	0.65	0.0	0.3	11754	94	11848	0.9920661715057394	11660.745779878462
5174	OrthoDB	0.65	0.0	0.4	11754	94	11848	0.9920661715057394	11660.745779878462
5175	OrthoDB	0.65	0.0	0.5	11754	94	11848	0.9920661715057394	11660.745779878462
5176	OrthoDB	0.65	0.0	0.6	11754	94	11848	0.9920661715057394	11660.745779878462
5177	OrthoDB	0.65	0.0	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5178	OrthoDB	0.65	0.0	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5179	OrthoDB	0.65	0.0	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5180	OrthoDB	0.65	0.1	0.1	11754	94	11848	0.9920661715057394	11660.745779878462
5181	OrthoDB	0.65	0.1	0.2	11754	94	11848	0.9920661715057394	11660.745779878462
5182	OrthoDB	0.65	0.1	0.3	11754	94	11848	0.9920661715057394	11660.745779878462
5183	OrthoDB	0.65	0.1	0.4	11754	94	11848	0.9920661715057394	11660.745779878462
5184	OrthoDB	0.65	0.1	0.5	11754	94	11848	0.9920661715057394	11660.745779878462
5185	OrthoDB	0.65	0.1	0.6	11754	94	11848	0.9920661715057394	11660.745779878462
5186	OrthoDB	0.65	0.1	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5187	OrthoDB	0.65	0.1	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5188	OrthoDB	0.65	0.1	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5189	OrthoDB	0.65	0.2	0.2	11754	94	11848	0.9920661715057394	11660.745779878462
5190	OrthoDB	0.65	0.2	0.3	11754	94	11848	0.9920661715057394	11660.745779878462
5191	OrthoDB	0.65	0.2	0.4	11754	94	11848	0.9920661715057394	11660.745779878462
5192	OrthoDB	0.65	0.2	0.5	11754	94	11848	0.9920661715057394	11660.745779878462
5193	OrthoDB	0.65	0.2	0.6	11754	94	11848	0.9920661715057394	11660.745779878462
5194	OrthoDB	0.65	0.2	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5195	OrthoDB	0.65	0.2	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5196	OrthoDB	0.65	0.2	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5197	OrthoDB	0.65	0.3	0.3	11754	94	11848	0.9920661715057394	11660.745779878462
5198	OrthoDB	0.65	0.3	0.4	11754	94	11848	0.9920661715057394	11660.745779878462
5199	OrthoDB	0.65	0.3	0.5	11754	94	11848	0.9920661715057394	11660.745779878462
5200	OrthoDB	0.65	0.3	0.6	11754	94	11848	0.9920661715057394	11660.745779878462
5201	OrthoDB	0.65	0.3	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5202	OrthoDB	0.65	0.3	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5203	OrthoDB	0.65	0.3	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5204	OrthoDB	0.65	0.4	0.4	11754	94	11848	0.9920661715057394	11660.745779878462
5205	OrthoDB	0.65	0.4	0.5	11754	94	11848	0.9920661715057394	11660.745779878462
5206	OrthoDB	0.65	0.4	0.6	11754	94	11848	0.9920661715057394	11660.745779878462
5207	OrthoDB	0.65	0.4	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5208	OrthoDB	0.65	0.4	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5209	OrthoDB	0.65	0.4	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5210	OrthoDB	0.65	0.5	0.5	11754	94	11848	0.9920661715057394	11660.745779878462
5211	OrthoDB	0.65	0.5	0.6	11754	94	11848	0.9920661715057394	11660.745779878462
5212	OrthoDB	0.65	0.5	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5213	OrthoDB	0.65	0.5	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5214	OrthoDB	0.65	0.5	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5215	OrthoDB	0.65	0.6	0.6	11754	94	11848	0.9920661715057394	11660.745779878462
5216	OrthoDB	0.65	0.6	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5217	OrthoDB	0.65	0.6	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5218	OrthoDB	0.65	0.6	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5219	OrthoDB	0.65	0.7	0.7	11754	94	11848	0.9920661715057394	11660.745779878462
5220	OrthoDB	0.65	0.7	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5221	OrthoDB	0.65	0.7	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5222	OrthoDB	0.65	0.8	0.8	11754	94	11848	0.9920661715057394	11660.745779878462
5223	OrthoDB	0.65	0.8	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5224	OrthoDB	0.65	0.9	0.9	11754	94	11848	0.9920661715057394	11660.745779878462
5225	PANTHER	0.65	0.0	0.0	7824	380	8204	0.9536811311555339	7461.601170160897
5226	PANTHER	0.65	0.0	0.1	7824	380	8204	0.9536811311555339	7461.601170160897
5227	PANTHER	0.65	0.0	0.2	7824	380	8204	0.9536811311555339	7461.601170160897
5228	PANTHER	0.65	0.0	0.3	7824	380	8204	0.9536811311555339	7461.601170160897
5229	PANTHER	0.65	0.0	0.4	7824	380	8204	0.9536811311555339	7461.601170160897
5230	PANTHER	0.65	0.0	0.5	7824	380	8204	0.9536811311555339	7461.601170160897
5231	PANTHER	0.65	0.0	0.6	7824	380	8204	0.9536811311555339	7461.601170160897
5232	PANTHER	0.65	0.0	0.7	7824	380	8204	0.9536811311555339	7461.601170160897
5233	PANTHER	0.65	0.0	0.8	7824	380	8204	0.9536811311555339	7461.601170160897
5234	PANTHER	0.65	0.0	0.9	7824	380	8204	0.9536811311555339	7461.601170160897
5235	PANTHER	0.65	0.1	0.1	7824	380	8204	0.9536811311555339	7461.601170160897
5236	PANTHER	0.65	0.1	0.2	7824	380	8204	0.9536811311555339	7461.601170160897
5237	PANTHER	0.65	0.1	0.3	7824	380	8204	0.9536811311555339	7461.601170160897
5238	PANTHER	0.65	0.1	0.4	7824	380	8204	0.9536811311555339	7461.601170160897
5239	PANTHER	0.65	0.1	0.5	7824	380	8204	0.9536811311555339	7461.601170160897
5240	PANTHER	0.65	0.1	0.6	7824	380	8204	0.9536811311555339	7461.601170160897
5241	PANTHER	0.65	0.1	0.7	7824	380	8204	0.9536811311555339	7461.601170160897
