cluster_representer_or_OG	OGsize	OGhypotetical_proteins	only_hypothetical_OG
TcSYL_0014940	18	3.0	False
TcSYL_0015230	10	6.0	False
TcSYL_0016350	10		False
TcSYL_0018260	13	11.0	False
TcSYL_0020130	23		False
TcSYL_0022610	23		False
TcSYL_0027050	14		False
TcSYL_0029310	11	1.0	False
TcSYL_0029660	11	10.0	False
TcSYL_0029990	11	11.0	True
TcSYL_0032790	24		False
TcSYL_0032950	11		False
TcSYL_0033480	19	19.0	True
TcSYL_0033490	19		False
TcSYL_0034150	15	14.0	False
TcSYL_0034840	21	21.0	True
TcSYL_0034970	13	13.0	True
TcSYL_0035200	26	26.0	True
TcSYL_0035220	11	11.0	True
TcSYL_0035250	12	12.0	True
TcSYL_0035260	12	12.0	True
TcSYL_0036690	97		False
TcSYL_0036740	11	4.0	False
TcSYL_0037780	10		False
TcSYL_0040750	37		False
TcSYL_0041080	109	2.0	False
TcSYL_0041440	249		False
TcSYL_0041560	27	11.0	False
TcSYL_0041570	14	14.0	True
TcSYL_0044090	59	6.0	False
TcSYL_0045980	59	57.0	False
TcSYL_0046230	11	2.0	False
TcSYL_0049330	23	23.0	True
TcSYL_0049910	12	12.0	True
TcSYL_0051930	11	11.0	True
TcSYL_0052940	14		False
TcSYL_0052990	15	15.0	True
TcSYL_0054100	13	13.0	True
TcSYL_0054310	10	10.0	True
TcSYL_0057310	13	1.0	False
TcSYL_0060450	16	5.0	False
TcSYL_0060460	11	2.0	False
TcSYL_0062430	11	11.0	True
TcSYL_0064020	14	8.0	False
TcSYL_0065120	14	7.0	False
TcSYL_0066180	33	33.0	True
TcSYL_0069070	10	10.0	True
TcSYL_0069820	14	14.0	True
TcSYL_0071770	10	10.0	True
TcSYL_0074610	21		False
TcSYL_0075230	35	19.0	False
TcSYL_0080110	11	11.0	True
TcSYL_0080330	60	20.0	False
TcSYL_0080400	20	1.0	False
TcSYL_0080650	59	52.0	False
TcSYL_0081220	11	11.0	True
TcSYL_0082390	63		False
TcSYL_0084040	11	1.0	False
TcSYL_0087990	10	2.0	False
TcSYL_0088530	61	61.0	True
TcSYL_0092090	250	25.0	False
TcSYL_0092460	16	6.0	False
TcSYL_0093720	20	2.0	False
TcSYL_0094010	10	2.0	False
TcSYL_0094310	11	11.0	True
TcSYL_0094380	25		False
TcSYL_0098660	10		False
TcSYL_0098690	91	4.0	False
TcSYL_0099130	10	10.0	True
TcSYL_0100080	13		False
TcSYL_0100230	13		False
TcSYL_0100570	24	1.0	False
TcSYL_0101150	10	10.0	True
TcSYL_0103440	67	20.0	False
TcSYL_0103790	26		False
TcSYL_0105540	23	11.0	False
TcSYL_0106390	10	3.0	False
TcSYL_0107860	88	1.0	False
TcSYL_0107940	25	4.0	False
TcSYL_0108670	60	60.0	True
TcSYL_0108740	24	24.0	True
TcSYL_0109640	62	48.0	False
TcSYL_0110130	11	11.0	True
TcSYL_0112680	26	26.0	True
TcSYL_0112840	57	6.0	False
TcSYL_0113110	13	3.0	False
TcSYL_0114750	65	32.0	False
TcSYL_0116560	15		False
TcSYL_0117890	16	16.0	True
TcSYL_0117910	24	24.0	True
TcSYL_0118540	11		False
TcSYL_0119410	11	11.0	True
TcSYL_0119530	10	2.0	False
TcSYL_0120660	18	5.0	False
TcSYL_0120810	15	2.0	False
TcSYL_0122260	11	11.0	True
TcSYL_0124060	34		False
TcSYL_0125190	48		False
TcSYL_0125210	27	27.0	True
TcSYL_0125370	31	30.0	False
TcSYL_0126480	13	6.0	False
TcSYL_0128270	10	10.0	True
TcSYL_0129380	20		False
TcSYL_0129670	17	2.0	False
TcSYL_0133970	12		False
TcSYL_0134790	34	31.0	False
TcSYL_0134840	10	9.0	False
TcSYL_0134930	30	1.0	False
TcSYL_0135290	10		False
TcSYL_0138570	13	1.0	False
TcSYL_0140730	61	7.0	False
TcSYL_0140800	11		False
TcSYL_0140860	17		False
TcSYL_0141920	62	61.0	False
TcSYL_0142080	16	16.0	True
TcSYL_0143530	10	10.0	True
TcSYL_0143570	14	14.0	True
TcSYL_0143950	31	31.0	True
TcSYL_0144590	16	16.0	True
TcSYL_0144720	12	12.0	True
TcSYL_0144730	23	23.0	True
TcSYL_0145130	17	17.0	True
TcSYL_0146420	18	3.0	False
TcSYL_0147910	10	5.0	False
TcSYL_0148280	22	22.0	True
TcSYL_0154460	21	3.0	False
TcSYL_0154640	27	27.0	True
TcSYL_0154680	15	3.0	False
TcSYL_0154790	12	12.0	True
TcSYL_0156740	53	53.0	True
TcSYL_0157980	20	13.0	False
TcSYL_0160240	15	15.0	True
TcSYL_0160710	11	1.0	False
TcSYL_0163330	23	23.0	True
TcSYL_0163930	18	2.0	False
TcSYL_0167390	12	12.0	True
TcSYL_0167740	19	1.0	False
TcSYL_0167800	36	36.0	True
TcSYL_0168570	10	10.0	True
TcSYL_0168910	14	3.0	False
TcSYL_0171490	135	7.0	False
TcSYL_0172920	13		False
TcSYL_0175810	10	10.0	True
TcSYL_0176090	22		False
TcSYL_0176260	14	4.0	False
TcSYL_0176590	11		False
TcSYL_0177640	15		False
TcSYL_0180970	16	5.0	False
TcSYL_0182630	30		False
TcSYL_0185560	19	19.0	True
TcSYL_0185680	11	11.0	True
TcSYL_0186160	25	25.0	True
TcSYL_0186940	11		False
TcSYL_0187140	10	4.0	False
TcSYL_0187510	12	11.0	False
TcSYL_0187700	14	3.0	False
TcSYL_0189680	30	4.0	False
TcSYL_0189730	12	12.0	True
TcSYL_0192570	31	12.0	False
TcSYL_0192690	12	4.0	False
TcSYL_0193280	12	12.0	True
TcSYL_0193770	12	12.0	True
TcSYL_0194560	13	1.0	False
TcSYL_0194880	20	15.0	False
TcSYL_0195040	20	20.0	True
TcSYL_0195090	32	18.0	False
TcSYL_0197640	31	31.0	True
TcSYL_0198260	25	25.0	True
TcSYL_0198370	11	1.0	False
TcSYL_0198920	10	10.0	True
TcSYL_0199340	74	55.0	False
TcSYL_0200650	36		False
TcSYL_0201780	11		False
TcSYL_0202220	16	13.0	False
TcSYL_0205840	15		False
TcSYL_0205850	85		False
TcSYL_0205870	45	10.0	False
TcSYL_0206120	36		False
TcSYL_0206130	91	9.0	False
TcYC6_0001190	15	1.0	False
TcYC6_0002380	15	14.0	False
TcYC6_0002710	15	2.0	False
TcYC6_0003430	27	7.0	False
TcYC6_0004220	18		False
TcYC6_0005140	11	11.0	True
TcYC6_0005470	110	12.0	False
TcYC6_0006910	15		False
TcYC6_0008170	44	44.0	True
TcYC6_0008280	37	36.0	False
TcYC6_0008600	112	14.0	False
TcYC6_0008900	12	6.0	False
TcYC6_0009140	25	11.0	False
TcYC6_0009350	60	7.0	False
TcYC6_0009420	57	17.0	False
TcYC6_0010740	10	9.0	False
TcYC6_0010860	24	5.0	False
TcYC6_0013080	33	16.0	False
TcYC6_0014500	15	11.0	False
TcYC6_0014880	14	12.0	False
TcYC6_0015200	14	14.0	True
TcYC6_0016810	19	14.0	False
TcYC6_0019310	11	11.0	True
TcYC6_0019830	13	13.0	True
TcYC6_0020090	20	20.0	True
TcYC6_0020820	37	33.0	False
TcYC6_0021400	14	9.0	False
TcYC6_0021700	42	12.0	False
TcYC6_0022040	26	11.0	False
TcYC6_0024240	36	20.0	False
TcYC6_0024920	105	10.0	False
TcYC6_0025100	11	11.0	True
TcYC6_0025240	24		False
TcYC6_0026120	36	36.0	True
TcYC6_0026340	21	2.0	False
TcYC6_0027410	10	8.0	False
TcYC6_0027520	131	119.0	False
TcYC6_0028940	67	61.0	False
TcYC6_0029680	23	1.0	False
TcYC6_0030420	56	56.0	True
TcYC6_0030880	36	23.0	False
TcYC6_0032080	28	25.0	False
TcYC6_0032520	68	6.0	False
TcYC6_0033450	15	3.0	False
TcYC6_0033540	10	1.0	False
TcYC6_0034070	52	52.0	True
TcYC6_0034410	11	10.0	False
TcYC6_0036130	29	28.0	False
TcYC6_0036410	16	1.0	False
TcYC6_0038320	23	20.0	False
TcYC6_0038390	13	7.0	False
TcYC6_0039110	37	29.0	False
TcYC6_0040040	21	20.0	False
TcYC6_0040210	26	25.0	False
TcYC6_0042150	15	14.0	False
TcYC6_0042210	10	9.0	False
TcYC6_0042900	38	38.0	True
TcYC6_0044310	11	10.0	False
TcYC6_0045880	16		False
TcYC6_0045890	15	15.0	True
TcYC6_0046190	68	67.0	False
TcYC6_0047290	12	12.0	True
TcYC6_0047360	28	16.0	False
TcYC6_0048060	18		False
TcYC6_0048460	14	14.0	True
TcYC6_0048590	26	26.0	True
TcYC6_0049100	31	7.0	False
TcYC6_0050620	65	64.0	False
TcYC6_0051160	38	38.0	True
TcYC6_0056050	30	22.0	False
TcYC6_0056810	15	15.0	True
TcYC6_0057640	20	20.0	True
TcYC6_0057960	11	10.0	False
TcYC6_0058220	10	10.0	True
TcYC6_0060130	16	16.0	True
TcYC6_0060450	10	2.0	False
TcYC6_0061100	16	15.0	False
TcYC6_0061900	11	11.0	True
TcYC6_0064200	27	21.0	False
TcYC6_0065060	14	5.0	False
TcYC6_0065540	13	12.0	False
TcYC6_0065830	28		False
TcYC6_0066130	65	10.0	False
TcYC6_0067850	11	6.0	False
TcYC6_0067870	14	6.0	False
TcYC6_0068790	24	7.0	False
TcYC6_0070040	15	7.0	False
TcYC6_0072380	19	11.0	False
TcYC6_0073340	11	10.0	False
TcYC6_0073590	184	31.0	False
TcYC6_0073940	53	31.0	False
TcYC6_0075630	10	7.0	False
TcYC6_0075650	36	35.0	False
TcYC6_0077140	50	30.0	False
TcYC6_0077930	10	10.0	True
TcYC6_0078080	10	10.0	True
TcYC6_0078300	12	11.0	False
TcYC6_0080190	55	8.0	False
TcYC6_0082650	64	21.0	False
TcYC6_0084860	19	19.0	True
TcYC6_0085090	15	9.0	False
TcYC6_0085150	12	6.0	False
TcYC6_0085160	17	10.0	False
TcYC6_0088770	26	14.0	False
TcYC6_0089100	48		False
TcYC6_0089280	19	12.0	False
TcYC6_0090420	50	20.0	False
TcYC6_0091040	27	26.0	False
TcYC6_0091360	64	34.0	False
TcYC6_0091460	14	14.0	True
TcYC6_0093200	55	48.0	False
TcYC6_0093880	65	24.0	False
TcYC6_0095200	72	12.0	False
TcYC6_0095720	20	1.0	False
TcYC6_0096090	59	58.0	False
TcYC6_0096130	22	22.0	True
TcYC6_0096370	13	8.0	False
TcYC6_0096710	14	14.0	True
TcYC6_0097400	57	51.0	False
TcYC6_0098100	24	23.0	False
TcYC6_0098710	13	12.0	False
TcYC6_0099720	93	11.0	False
TcYC6_0101090	16	5.0	False
TcYC6_0102050	14	8.0	False
TcYC6_0103020	19	10.0	False
TcYC6_0103170	61	19.0	False
TcYC6_0104700	26	26.0	True
TcYC6_0105320	13	12.0	False
TcYC6_0105370	20	13.0	False
TcYC6_0105610	25	24.0	False
TcYC6_0105990	216		False
TcYC6_0106500	27	24.0	False
TcYC6_0107900	62	61.0	False
TcYC6_0109200	52	25.0	False
TcYC6_0110940	27	21.0	False
TcYC6_0111160	16		False
TcYC6_0112290	57	56.0	False
TcYC6_0112310	23	23.0	True
TcYC6_0113230	10	10.0	True
TcYC6_0113540	15	9.0	False
TcYC6_0118730	20	20.0	True
TcYC6_0121000	10	2.0	False
TcYC6_0121340	11	11.0	True
TcYC6_0122330	26	1.0	False
TcYC6_0122640	64	49.0	False
TcYC6_0127920	11	11.0	True
TcYC6_0130270	33		False
TcYC6_0136450	24		False
TcYC6_0138150	22	1.0	False
TcYC6_0138610	10	1.0	False
TcYC6_0138620	20		False
TcYC6_0138660	11		False
TcYC6_0138690	14		False
TcYC6_0138920	10		False
TcYC6_0146300	10		False
TcYC6_0146350	16		False
TcYC6_0146460	10		False
TcYC6_0159720	69		False
TcYC6_0159950	12		False
TcYC6_0163040	117		False
TcYC6_0163060	13	1.0	False
TcYC6_0163070	63		False
TcYC6_0163550	16		False
TcYC6_0163830	45		False
TcYC6_0167690	10		False
TcYC6_0175820	27	9.0	False
TcYC6_0176340	60	8.0	False
TcYC6_0176540	17	6.0	False
Tc_MARK_10062	22	21.0	False
Tc_MARK_10122	12	2.0	False
Tc_MARK_10152	16		False
Tc_MARK_1016	19	18.0	False
Tc_MARK_10197	19		False
Tc_MARK_1022	12	11.0	False
Tc_MARK_10297	14	3.0	False
Tc_MARK_10303	28	1.0	False
Tc_MARK_10315	16	2.0	False
Tc_MARK_10316	166		False
Tc_MARK_112	55	5.0	False
Tc_MARK_1199	78	7.0	False
Tc_MARK_1200	17	12.0	False
Tc_MARK_13	29		False
Tc_MARK_1400	67	20.0	False
Tc_MARK_1462	16	16.0	True
Tc_MARK_1505	62		False
Tc_MARK_1516	28		False
Tc_MARK_1540	51	49.0	False
Tc_MARK_1635	40		False
Tc_MARK_1644	11	10.0	False
Tc_MARK_1666	11	6.0	False
Tc_MARK_1667	64	15.0	False
Tc_MARK_1694	28	28.0	True
Tc_MARK_1726	16	16.0	True
Tc_MARK_1777	19	19.0	True
Tc_MARK_18	18	15.0	False
Tc_MARK_1826	28	15.0	False
Tc_MARK_1850	46	46.0	True
Tc_MARK_2024	72	6.0	False
Tc_MARK_2083	14	13.0	False
Tc_MARK_2104	62	7.0	False
Tc_MARK_2113	61	60.0	False
Tc_MARK_2205	11	10.0	False
Tc_MARK_2216	29	14.0	False
Tc_MARK_2268	11	10.0	False
Tc_MARK_2320	61	18.0	False
Tc_MARK_2337	189	16.0	False
Tc_MARK_2360	114		False
Tc_MARK_2370	21		False
Tc_MARK_2402	14	7.0	False
Tc_MARK_2446	13		False
Tc_MARK_25	29	9.0	False
Tc_MARK_2528	28	27.0	False
Tc_MARK_2617	14	13.0	False
Tc_MARK_2715	26	23.0	False
Tc_MARK_2846	28	12.0	False
Tc_MARK_2852	15	14.0	False
Tc_MARK_2853	10	9.0	False
Tc_MARK_29	24	23.0	False
Tc_MARK_2920	61	6.0	False
Tc_MARK_2921	26	11.0	False
Tc_MARK_2932	17	5.0	False
Tc_MARK_3046	23	10.0	False
Tc_MARK_3185	12	11.0	False
Tc_MARK_329	127	13.0	False
Tc_MARK_3345	12	11.0	False
Tc_MARK_3367	26		False
Tc_MARK_3371	236	26.0	False
Tc_MARK_341	67	6.0	False
Tc_MARK_3425	176	19.0	False
Tc_MARK_3438	29	20.0	False
Tc_MARK_3549	67	6.0	False
Tc_MARK_3660	64	6.0	False
Tc_MARK_3778	19	17.0	False
Tc_MARK_3795	58	16.0	False
Tc_MARK_381	13	12.0	False
Tc_MARK_3858	14	13.0	False
Tc_MARK_3860	102	12.0	False
Tc_MARK_3861	51	25.0	False
Tc_MARK_3888	12		False
Tc_MARK_3918	14	13.0	False
Tc_MARK_3926	26		False
Tc_MARK_3972	11	1.0	False
Tc_MARK_4031	64	6.0	False
Tc_MARK_4036	64	61.0	False
Tc_MARK_4070	62	31.0	False
Tc_MARK_4081	17	10.0	False
Tc_MARK_4098	35	1.0	False
Tc_MARK_4377	57	19.0	False
Tc_MARK_4415	16	5.0	False
Tc_MARK_4457	27	20.0	False
Tc_MARK_4499	48	4.0	False
Tc_MARK_4600	64	44.0	False
Tc_MARK_4656	28	8.0	False
Tc_MARK_4690	26	26.0	True
Tc_MARK_4714	24	12.0	False
Tc_MARK_4732	66	19.0	False
Tc_MARK_4754	26	17.0	False
Tc_MARK_478	17	15.0	False
Tc_MARK_4841	277	2.0	False
Tc_MARK_4875	59	6.0	False
Tc_MARK_4886	14	12.0	False
Tc_MARK_4914	23	16.0	False
Tc_MARK_4923	13	12.0	False
Tc_MARK_496	27	26.0	False
Tc_MARK_4976	17	3.0	False
Tc_MARK_4982	30		False
Tc_MARK_4986	21	21.0	True
Tc_MARK_5073	12	10.0	False
Tc_MARK_5090	64	58.0	False
Tc_MARK_5108	63	46.0	False
Tc_MARK_52	66	6.0	False
Tc_MARK_5206	62	6.0	False
Tc_MARK_5241	18	17.0	False
Tc_MARK_5257	68		False
Tc_MARK_5353	22	13.0	False
Tc_MARK_5452	16		False
Tc_MARK_5459	28		False
Tc_MARK_551	60	52.0	False
Tc_MARK_5561	67	66.0	False
Tc_MARK_559	18	17.0	False
Tc_MARK_5596	62	36.0	False
Tc_MARK_5668	30	26.0	False
Tc_MARK_5676	15	14.0	False
Tc_MARK_5685	33	32.0	False
Tc_MARK_5845	27	26.0	False
Tc_MARK_5866	22		False
Tc_MARK_5874	33	31.0	False
Tc_MARK_5906	26	26.0	True
Tc_MARK_5930	26		False
Tc_MARK_5960	18	18.0	True
Tc_MARK_5999	34	28.0	False
Tc_MARK_6005	29	1.0	False
Tc_MARK_6023	18		False
Tc_MARK_6045	12	11.0	False
Tc_MARK_6059	13	7.0	False
Tc_MARK_6084	15	4.0	False
Tc_MARK_6209	15	14.0	False
Tc_MARK_6218	11	8.0	False
Tc_MARK_636	16	14.0	False
Tc_MARK_6374	12	7.0	False
Tc_MARK_6383	13		False
Tc_MARK_6384	639		False
Tc_MARK_6487	108	12.0	False
Tc_MARK_6521	14		False
Tc_MARK_6530	56	23.0	False
Tc_MARK_6540	68	31.0	False
Tc_MARK_6585	138		False
Tc_MARK_6653	44		False
Tc_MARK_670	17	16.0	False
Tc_MARK_6752	20		False
Tc_MARK_7014	71	6.0	False
Tc_MARK_7019	15	2.0	False
Tc_MARK_7059	49	1.0	False
Tc_MARK_7090	35	15.0	False
Tc_MARK_7227	62	38.0	False
Tc_MARK_724	11		False
Tc_MARK_7249	10	10.0	True
Tc_MARK_7306	10		False
Tc_MARK_7323	21		False
Tc_MARK_735	61	6.0	False
Tc_MARK_74	105	1.0	False
Tc_MARK_7473	13	3.0	False
Tc_MARK_7513	10		False
Tc_MARK_7550	17		False
Tc_MARK_7566	136	63.0	False
Tc_MARK_7582	15	15.0	True
Tc_MARK_7606	13	12.0	False
Tc_MARK_7615	18	2.0	False
Tc_MARK_7643	10		False
Tc_MARK_7645	14		False
Tc_MARK_7681	29	29.0	True
Tc_MARK_7690	11		False
Tc_MARK_7725	12	12.0	True
Tc_MARK_7759	26	26.0	True
Tc_MARK_783	12		False
Tc_MARK_7861	17	1.0	False
Tc_MARK_7870	19	7.0	False
Tc_MARK_7888	27	23.0	False
Tc_MARK_8075	40	2.0	False
Tc_MARK_8142	10	1.0	False
Tc_MARK_8196	18	17.0	False
Tc_MARK_8257	29	28.0	False
Tc_MARK_8259	19	18.0	False
Tc_MARK_8296	11	11.0	True
Tc_MARK_8364	32	2.0	False
Tc_MARK_8466	27	26.0	False
Tc_MARK_856	17	1.0	False
Tc_MARK_8581	75		False
Tc_MARK_8616	11	11.0	True
Tc_MARK_8621	24	21.0	False
Tc_MARK_8653	13		False
Tc_MARK_8662	19		False
Tc_MARK_8680	12	5.0	False
Tc_MARK_8698	13		False
Tc_MARK_8820	10		False
Tc_MARK_8908	12	12.0	True
Tc_MARK_9116	13	5.0	False
Tc_MARK_9128	11		False
Tc_MARK_913	26		False
Tc_MARK_9141	27	1.0	False
Tc_MARK_9208	15		False
Tc_MARK_924	16	1.0	False
Tc_MARK_9282	26		False
Tc_MARK_9316	20	19.0	False
Tc_MARK_944	12		False
Tc_MARK_9519	12	12.0	True
Tc_MARK_9543	12	11.0	False
Tc_MARK_9609	14		False
Tc_MARK_9619	14		False
Tc_MARK_9647	48	1.0	False
Tc_MARK_9738	15	1.0	False
Tc_MARK_9773	10	9.0	False
Tc_MARK_9957	11		False
Tc_MARK_9990	15	1.0	False
TevSTIB805.1.2320	10		False
TevSTIB805.1.830	25	16.0	False
TevSTIB805.10.10140	61	20.0	False
TevSTIB805.10.10390	62	61.0	False
TevSTIB805.10.1040	28	24.0	False
TevSTIB805.10.10420	64	6.0	False
TevSTIB805.10.13500	30	16.0	False
TevSTIB805.10.15170	24	1.0	False
TevSTIB805.10.15670	17		False
TevSTIB805.10.16910	23	23.0	True
TevSTIB805.10.3720	23	11.0	False
TevSTIB805.10.4090	10	10.0	True
TevSTIB805.10.6130	19	2.0	False
TevSTIB805.10.680	28	27.0	False
TevSTIB805.10.770	29	29.0	True
TevSTIB805.10.7920	65	6.0	False
TevSTIB805.10.8560	65	7.0	False
TevSTIB805.10.9870	61	44.0	False
TevSTIB805.11_01.10700	25	24.0	False
TevSTIB805.11_01.10990	64	6.0	False
TevSTIB805.11_01.11310	66	26.0	False
TevSTIB805.11_01.11760	12	12.0	True
TevSTIB805.11_01.13780	63	54.0	False
TevSTIB805.11_01.14460	29		False
TevSTIB805.11_01.15070	38	1.0	False
TevSTIB805.11_01.15100	14		False
TevSTIB805.11_01.15110	13	2.0	False
TevSTIB805.11_01.17020	65	26.0	False
TevSTIB805.11_01.17350	62	6.0	False
TevSTIB805.11_01.18950	14		False
TevSTIB805.11_01.2000	42	41.0	False
TevSTIB805.11_01.3530	23	23.0	True
TevSTIB805.11_01.4210	30	2.0	False
TevSTIB805.11_01.600	22	20.0	False
TevSTIB805.11_01.6270	24	10.0	False
TevSTIB805.11_01.6920	62	20.0	False
TevSTIB805.11_01.910	87	8.0	False
TevSTIB805.11_01.9110	126	12.0	False
TevSTIB805.11_01.9370	65	6.0	False
TevSTIB805.11_01.9490	22	22.0	True
TevSTIB805.2.1790	19	19.0	True
TevSTIB805.2.2460	61	25.0	False
TevSTIB805.2.2480	31	30.0	False
TevSTIB805.2.2720	26	25.0	False
TevSTIB805.3.1290	27	23.0	False
TevSTIB805.3.1560	25		False
TevSTIB805.3.180	23		False
TevSTIB805.3.210	34	2.0	False
TevSTIB805.3.3540	15	14.0	False
TevSTIB805.3.4520	23	14.0	False
TevSTIB805.3.4600	24	10.0	False
TevSTIB805.3.5760	27	17.0	False
TevSTIB805.3.5810	66	48.0	False
TevSTIB805.3.6180	113	66.0	False
TevSTIB805.3.850	20	15.0	False
TevSTIB805.4.3320	26		False
TevSTIB805.4.4660	34	34.0	True
TevSTIB805.4.4680	17	17.0	True
TevSTIB805.4.5080	17	5.0	False
TevSTIB805.4.5280	14	12.0	False
TevSTIB805.4.5290	39	27.0	False
TevSTIB805.4.980	64	6.0	False
TevSTIB805.5.1060	22		False
TevSTIB805.5.2010	67	62.0	False
TevSTIB805.5.240	19	4.0	False
TevSTIB805.5.2900	26	25.0	False
TevSTIB805.5.4000	32	16.0	False
TevSTIB805.6.3710	60	7.0	False
TevSTIB805.6.520	30	2.0	False
TevSTIB805.7.1160	65	16.0	False
TevSTIB805.7.1460	12	2.0	False
TevSTIB805.7.1470	65	27.0	False
TevSTIB805.7.3960	66	7.0	False
TevSTIB805.7.5470	12	10.0	False
TevSTIB805.7.6040	25	25.0	True
TevSTIB805.7.6590	11	11.0	True
TevSTIB805.7.670	20	8.0	False
TevSTIB805.7.6970	29	18.0	False
TevSTIB805.7.6990	24	24.0	True
TevSTIB805.8.1130	16	14.0	False
TevSTIB805.8.1770	57	17.0	False
TevSTIB805.8.410	10	9.0	False
TevSTIB805.8.4210	34		False
TevSTIB805.8.6270	42	27.0	False
TevSTIB805.8.6310	33	33.0	True
TevSTIB805.8.6510	65	24.0	False
TevSTIB805.8.680	24	21.0	False
TevSTIB805.8.7560	68	6.0	False
TevSTIB805.8.8530	14	2.0	False
TevSTIB805.8.8550	11	7.0	False
TevSTIB805.8.8840	15	4.0	False
TevSTIB805.8.900	23	22.0	False
TevSTIB805.9.1120	29	26.0	False
TevSTIB805.9.11210	11	10.0	False
TevSTIB805.9.2550	61	29.0	False
TevSTIB805.9.2820	53	14.0	False
TevSTIB805.9.3510	24	21.0	False
TevSTIB805.9.3610	65	5.0	False
TevSTIB805.9.4200	65	38.0	False
TevSTIB805.9.5090	20	20.0	True
TevSTIB805.9.5520	30	30.0	True
TevSTIB805.9.630	35	15.0	False
TevSTIB805.9.6520	59	58.0	False
TevSTIB805.9.6680	12	4.0	False
TevSTIB805.9.7510	20	20.0	True
TevSTIB805.9.8120	22	22.0	True
TevSTIB805.9.9100	14		False
TevSTIB805.9.9750	57	23.0	False
TvY486_0000150	18	4.0	False
TvY486_0001410	18	16.0	False
TvY486_0001800	10	10.0	True
TvY486_0002340	10	4.0	False
TvY486_0004150	15	8.0	False
TvY486_0004290	148	4.0	False
TvY486_0005290	18	18.0	True
TvY486_0006070	13	13.0	True
TvY486_0006630	35	27.0	False
TvY486_0006690	11	11.0	True
TvY486_0007310	60	26.0	False
TvY486_0008090	68	6.0	False
TvY486_0008840	11	11.0	True
TvY486_0009400	65	20.0	False
TvY486_0009570	10	10.0	True
TvY486_0010080	10	10.0	True
TvY486_0011300	12	12.0	True
TvY486_0011780	13	9.0	False
TvY486_0013450	10	10.0	True
TvY486_0013710	29	4.0	False
TvY486_0014190	26	23.0	False
TvY486_0014580	28	7.0	False
TvY486_0016640	33	33.0	True
TvY486_0017690	60	46.0	False
TvY486_0018200	13		False
TvY486_0019200	25	22.0	False
TvY486_0019690	17	17.0	True
TvY486_0020240	20	20.0	True
TvY486_0021390	26	26.0	True
TvY486_0021840	31	22.0	False
TvY486_0021940	24	3.0	False
TvY486_0022050	14	14.0	True
TvY486_0022110	28	21.0	False
TvY486_0022610	16	3.0	False
TvY486_0022810	21	21.0	True
TvY486_0023050	17	17.0	True
TvY486_0024240	10	10.0	True
TvY486_0024530	10	10.0	True
TvY486_0024670	15	15.0	True
TvY486_0025245	19	15.0	False
TvY486_0026190	20		False
TvY486_0026210	23	5.0	False
TvY486_0026240	19	19.0	True
TvY486_0028350	60	58.0	False
TvY486_0028840	13	13.0	True
TvY486_0029190	18	13.0	False
TvY486_0030270	67	27.0	False
TvY486_0031310	52	11.0	False
TvY486_0032440	14	11.0	False
TvY486_0032540	11	6.0	False
TvY486_0033040	10	10.0	True
TvY486_0033510	26	1.0	False
TvY486_0034270	16	16.0	True
TvY486_0034795	13	10.0	False
TvY486_0035540	23	23.0	True
TvY486_0035620	21	21.0	True
TvY486_0035745	17	11.0	False
TvY486_0036380	29	19.0	False
TvY486_0036520	21	21.0	True
TvY486_0037195	16	12.0	False
TvY486_0038040	10	9.0	False
TvY486_0039470	16	12.0	False
TvY486_0040560	11	11.0	True
TvY486_0041460	26	10.0	False
TvY486_0041800	12	7.0	False
TvY486_0042380	30	24.0	False
TvY486_0042500	51		False
TvY486_0042580	69	5.0	False
TvY486_0042920	66	65.0	False
TvY486_0043075	18	10.0	False
TvY486_0043220	30	29.0	False
TvY486_0043240	99	6.0	False
TvY486_0043575	11	4.0	False
TvY486_0043640	46	13.0	False
TvY486_0044270	27	15.0	False
TvY486_0044910	17		False
TvY486_0100120	65	60.0	False
TvY486_0100300	63	6.0	False
TvY486_0100640	17	12.0	False
TvY486_0100740	68	6.0	False
TvY486_0100750	26	9.0	False
TvY486_0100840	10	3.0	False
TvY486_0101050	30	14.0	False
TvY486_0101600	31	26.0	False
TvY486_0101650	66	7.0	False
TvY486_0101910	28	28.0	True
TvY486_0101990	65	24.0	False
TvY486_0102000	11	3.0	False
TvY486_0102060	30	21.0	False
TvY486_0102160	61	27.0	False
TvY486_0102170	11	2.0	False
TvY486_0200476	133	34.0	False
TvY486_0201030	34	4.0	False
TvY486_0201040	26	8.0	False
TvY486_0201250	63	48.0	False
TvY486_0201320	63	6.0	False
TvY486_0201470	28	28.0	True
TvY486_0201520	63	6.0	False
TvY486_0201680	15	14.0	False
TvY486_0201820	38	1.0	False
TvY486_0201830	26	26.0	True
TvY486_0202020	63	61.0	False
TvY486_0202070	28	13.0	False
TvY486_0300080	56	56.0	True
TvY486_0300280	26	15.0	False
TvY486_0300410	10	10.0	True
TvY486_0300680	69	23.0	False
TvY486_0300730	27	21.0	False
TvY486_0301350	27	26.0	False
TvY486_0301480	65	63.0	False
TvY486_0302110	25	24.0	False
TvY486_0302290	68	18.0	False
TvY486_0302470	67	21.0	False
TvY486_0302530	59	40.0	False
TvY486_0302720	67	20.0	False
TvY486_0302740	24	8.0	False
TvY486_0302930	27	26.0	False
TvY486_0303060	68	46.0	False
TvY486_0303070	28		False
